block_height,block_index,total,fees,size,gas_limit,gas_used,gas_price,gas_tip_cap,gas_fee_cap,confirmed,received,ver,double_spend,vin_sz,vout_sz,confirmations,confidence,Label
4637407,35,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511831397,1511831391,0,0,1,1,10158348,1,0
4637416,8,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511831477,1511831474,0,0,1,1,10158339,1,0
4637431,115,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511831660,1511831648,0,0,1,1,10158324,1,0
4637434,39,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511831735,1511831727,0,0,1,1,10158321,1,0
4637453,42,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511831954,1511831942,0,0,1,1,10158302,1,0
4637462,24,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511832114,1511832106,0,0,1,1,10158293,1,0
4637469,51,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511832218,1511832207,0,0,1,1,10158286,1,0
4637488,218,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511832419,1511832402,0,0,1,1,10158268,1,0
4637493,130,1.30E+18,1.07E+14,112,21000,21000,5100000000,5100000000,5100000000,1511832515,1511832495,0,0,1,1,10158263,1,0
4661081,81,7.82E+17,8.40E+13,112,21000,21000,4000000000,4000000000,4000000000,1512165594,1512165607,0,0,1,1,10134675,1,0
4663105,80,9.89E+16,4.20E+13,109,21000,21000,2000000000,2000000000,2000000000,1512193968,1512193955,0,0,1,1,10132651,1,0
4669441,209,5.00E+15,2.10E+13,108,21000,21000,1000000000,1000000000,1000000000,1512284842,1512284828,0,0,1,1,10126315,1,0
4670107,45,5.00E+15,2.10E+15,111,21000,21000,1.00E+11,1.00E+11,1.00E+11,1512294379,1512294379,0,0,1,1,10125651,1,0
4670107,93,5.00E+15,2.10E+15,111,21000,21000,1.00E+11,1.00E+11,1.00E+11,1512294379,1512294379,0,0,1,1,10125651,1,0
4690701,99,3.54E+19,1.68E+15,114,21000,21000,80000000000,80000000000,80000000000,1512611230,1512611208,0,0,1,1,10105057,1,0
4691119,72,3.94E+18,1.26E+15,113,50000,21000,60000000000,60000000000,60000000000,1512617616,1512617616,0,0,1,1,10104639,1,0
4708041,41,7.76E+19,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1512870059,1512869960,0,0,1,1,10087717,1,0
4708374,221,3.30E+19,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1512874619,1512874619,0,0,1,1,10087384,1,0
4708628,25,2.00E+19,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1512878285,1512878248,0,0,1,1,10087130,1,0
4712493,233,8.15E+19,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1512935606,1512935591,0,0,1,1,10083265,1,0
4720157,153,6.92E+18,1.16E+15,110,31500,21000,55000000000,55000000000,55000000000,1513050857,1513050857,0,0,1,1,10075601,1,0
4720251,84,7.57E+19,1.79E+15,114,21000,21000,85000000000,85000000000,85000000000,1513052392,1513052392,0,0,1,1,10075507,1,0
4720317,95,1.45E+20,1.28E+15,113,21000,21000,61000000000,61000000000,61000000000,1513053428,1513053421,0,0,1,1,10075441,1,0
4720379,11,4.71E+18,1.79E+15,113,21000,21000,85000000000,85000000000,85000000000,1513054482,1513054479,0,0,1,1,10075379,1,0
4727182,27,4.32E+19,1.26E+15,111,21000,21000,60000000000,60000000000,60000000000,1513158120,1513158087,0,0,1,1,10068576,1,0
4727455,50,3.00E+19,1.26E+15,113,21000,21000,60000000000,60000000000,60000000000,1513162429,1513162425,0,0,1,1,10068304,1,0
4730406,280,7.00E+19,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1513207414,1513207404,0,0,1,1,10065354,1,0
4730664,158,2.30E+19,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1513211156,1513211154,0,0,1,1,10065096,1,0
4730689,109,2.40E+19,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1513211483,1513211482,0,0,1,1,10065071,1,0
4730709,112,2.40E+19,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1513211767,1513211753,0,0,1,1,10065051,1,0
4731104,308,2.40E+19,6.30E+14,111,31500,21000,30000000000,30000000000,30000000000,1513217575,1513217549,0,0,1,1,10064656,1,0
4731104,311,2.40E+19,6.30E+14,111,31500,21000,30000000000,30000000000,30000000000,1513217575,1513217575,0,0,1,1,10064656,1,0
4731109,162,2.40E+19,6.30E+14,111,31500,21000,30000000000,30000000000,30000000000,1513217624,1513217599,0,0,1,1,10064651,1,0
4731273,12,2.26E+19,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1513220024,1513219999,0,0,1,1,10064487,1,0
4731280,250,1.04E+19,5.90E+14,110,31500,21000,28100070000,28100070000,28100070000,1513220098,1513220091,0,0,1,1,10064480,1,0
4737835,37,3.50E+19,9.49E+14,114,90000,21004,45180000000,45180000000,45180000000,1513318971,1513318971,0,0,1,1,10057925,1,0
4747923,172,8.16E+18,1.47E+15,113,21000,21000,70000000000,70000000000,70000000000,1513469362,1513469285,0,0,1,1,10047837,1,0
4753252,44,3.23E+20,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1513548118,1513548118,0,0,1,1,10042508,1,0
4753340,276,1.14E+19,1.47E+15,113,21000,21000,70000000000,70000000000,70000000000,1513549330,1513549330,0,0,1,1,10042420,1,0
4753495,52,3.19E+19,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1513551902,1513551865,0,0,1,1,10042265,1,0
4753874,28,6.06E+19,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1513557062,1513557042,0,0,1,1,10041886,1,0
4754057,10,6.68E+19,1.47E+15,114,21000,21000,70000000000,70000000000,70000000000,1513559677,1513559668,0,0,1,1,10041703,1,0
4754690,268,6.25E+19,4.20E+14,113,21000,21000,20000000000,20000000000,20000000000,1513569088,1513569081,0,0,1,1,10041070,1,0
4755042,139,9.00E+19,4.20E+14,113,21000,21000,20000000000,20000000000,20000000000,1513574720,1513574673,0,0,1,1,10040719,1,0
4755277,281,5.00E+19,4.20E+14,113,21000,21000,20000000000,20000000000,20000000000,1513578357,1513578333,0,0,1,1,10040484,1,0
4755284,82,2.00E+19,4.20E+14,111,21000,21000,20000000000,20000000000,20000000000,1513578485,1513578468,0,0,1,1,10040477,1,0
4755473,290,2.00E+19,4.20E+14,113,21000,21000,20000000000,20000000000,20000000000,1513581620,1513581620,0,0,1,1,10040288,1,0
4758654,47,6.00E+19,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1513631033,1513631026,0,0,1,1,10037107,1,0
4759737,129,2.00E+19,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1513647304,1513647293,0,0,1,1,10036024,1,0
4759922,7,1.60E+19,1.26E+15,113,21000,21000,60000000000,60000000000,60000000000,1513650056,1513649738,0,0,1,1,10035839,1,0
4760521,196,1.52E+19,6.77E+14,112,22569,22569,30000000000,30000000000,30000000000,1513659424,1513659424,0,0,1,1,10035240,1,0
4760532,410,2.00E+19,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1513659557,1513659534,0,0,1,1,10035229,1,0
4766362,149,1.30E+20,8.40E+14,113,21000,21000,40000000000,40000000000,40000000000,1513750297,1513750293,0,0,1,1,10029399,1,0
4773017,155,5.00E+18,8.40E+14,112,21000,21000,40000000000,40000000000,40000000000,1513852966,1513852938,0,0,1,1,10022744,1,0
4773030,134,5.00E+18,8.40E+14,112,21000,21000,40000000000,40000000000,40000000000,1513853124,1513853119,0,0,1,1,10022731,1,0
4773048,25,5.00E+18,8.40E+14,112,21000,21000,40000000000,40000000000,40000000000,1513853317,1513853312,0,0,1,1,10022714,1,0
4773061,109,5.00E+18,8.40E+14,112,21000,21000,40000000000,40000000000,40000000000,1513853503,1513853503,0,0,1,1,10022701,1,0
4776301,104,8.00E+19,8.40E+14,113,21000,21000,40000000000,40000000000,40000000000,1513903088,1513903075,0,0,1,1,10019462,1,0
4778424,20,4.50E+19,8.40E+14,113,21000,21000,40000000000,40000000000,40000000000,1513936068,1513936068,0,0,1,1,10017339,1,0
4783659,78,4.00E+20,8.40E+14,111,21000,21000,40000000000,40000000000,40000000000,1514013052,1514013052,0,0,1,1,10012104,1,0
4783830,268,1.50E+20,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1514015510,1514015478,0,0,1,1,10011933,1,0
4787363,123,6.50E+19,4.41E+14,113,21000,21000,21000000000,21000000000,21000000000,1514067338,1514067329,0,0,1,1,10008400,1,0
4789552,61,3.00E+19,5.88E+14,113,21000,21000,28000000000,28000000000,28000000000,1514099323,1514099323,0,0,1,1,10006211,1,0
4795564,286,4.00E+19,4.41E+14,113,21000,21000,21000000000,21000000000,21000000000,1514184575,1514184575,0,0,1,1,10000199,1,0
4796292,183,2.11E+19,1.37E+15,114,21000,21000,65000000000,65000000000,65000000000,1514195181,1514195174,0,0,1,1,9999471,1,0
4796345,12,1.00E+20,6.22E+15,114,200000,51416,1.21E+11,1.21E+11,1.21E+11,1514195917,1514195888,0,0,1,1,9999418,1,0
4796434,76,9.99E+19,8.40E+14,115,90000,21004,40000000000,40000000000,40000000000,1514197173,1514197164,0,0,1,1,9999329,1,0
4801957,17,1.71E+19,1.37E+15,113,21000,21000,65000000000,65000000000,65000000000,1514276062,1514276020,0,0,1,1,9993806,1,0
4801979,361,4.12E+18,1.37E+15,113,21000,21000,65000000000,65000000000,65000000000,1514276415,1514276384,0,0,1,1,9993784,1,0
4805255,216,2.00E+19,4.41E+14,113,21000,21000,21000000000,21000000000,21000000000,1514324110,1514324081,0,0,1,1,9990508,1,0
4823122,302,3.00E+19,4.20E+14,113,21000,21000,20000000000,20000000000,20000000000,1514588465,1514588462,0,0,1,1,9972641,1,0
4830517,57,2.50E+19,1.16E+15,114,21000,21000,55000000000,55000000000,55000000000,1514696724,1514696724,0,0,1,1,9965246,1,0
4830562,422,4.20E+19,1.16E+15,114,21000,21000,55000000000,55000000000,55000000000,1514697362,1514697362,0,0,1,1,9965201,1,0
4830630,33,1.12E+19,8.40E+14,114,90000,21004,40000000000,40000000000,40000000000,1514698557,1514698557,0,0,1,1,9965133,1,0
4835143,213,2.92E+19,4.20E+14,111,21000,21000,20000000000,20000000000,20000000000,1514763572,1514763566,0,0,1,1,9960620,1,0
4854351,296,1.00E+19,6.30E+14,112,21000,21000,30000000000,30000000000,30000000000,1515058152,1515058112,0,0,1,1,9941412,1,0
4854517,81,2.00E+19,1.26E+15,114,21000,21000,60000000000,60000000000,60000000000,1515060992,1515060992,0,0,1,1,9941246,1,0
4857146,99,3.00E+19,1.26E+15,114,21000,21000,60000000000,60000000000,60000000000,1515104025,1515104025,0,0,1,1,9938617,1,0
4857703,196,4.00E+19,1.37E+15,113,21000,21000,65000000000,65000000000,65000000000,1515112459,1515112462,0,0,1,1,9938060,1,0
4857922,178,9.45E+18,1.55E+15,112,50000,21000,73625000000,73625000000,73625000000,1515115974,1515115922,0,0,1,1,9937841,1,0
4857963,302,7.35E+16,6.30E+14,112,21000,21000,30000000000,30000000000,30000000000,1515116532,1515116575,0,0,1,1,9937800,1,0
4857971,183,1.59E+20,1.29E+15,113,31500,21000,61379674112,61379674112,61379674112,1515116663,1515116663,0,0,1,1,9937793,1,0
4858056,160,3.03E+20,1.26E+15,113,21000,21000,60000000000,60000000000,60000000000,1515118033,1515118022,0,0,1,1,9937708,1,0
4858084,42,1.00E+16,1.26E+15,111,21000,21000,60000000000,60000000000,60000000000,1515118474,1515118474,0,0,1,1,9937680,1,0
4858092,119,1.01E+20,1.26E+15,113,21000,21000,60000000000,60000000000,60000000000,1515118563,1515118566,0,0,1,1,9937672,1,0
4859689,286,1.00E+19,2.56E+15,112,21000,21000,1.22E+11,1.22E+11,1.22E+11,1515144385,1515144385,0,0,1,1,9936075,1,0
4859780,14,3.55E+19,1.26E+15,111,21000,21000,60000000000,60000000000,60000000000,1515145967,1515145964,0,0,1,1,9935984,1,0
4859880,104,5.00E+19,1.26E+15,111,21000,21000,60000000000,60000000000,60000000000,1515147581,1515147581,0,0,1,1,9935884,1,0
4862332,143,6.05E+19,7.67E+14,111,21000,21000,36500000000,36500000000,36500000000,1515187473,1515187455,0,0,1,1,9933432,1,0
4862824,280,3.00E+17,7.67E+14,110,21000,21000,36500000000,36500000000,36500000000,1515195111,1515195104,0,0,1,1,9932940,1,0
4864040,175,9.45E+18,1.24E+15,112,50000,21000,59090000000,59090000000,59090000000,1515214443,1515214443,0,0,1,1,9931724,1,0
4873424,238,3.50E+19,1.47E+15,113,21000,21000,70000000000,70000000000,70000000000,1515362180,1515362179,0,0,1,1,9922340,1,0
4873687,258,8.98E+18,2.10E+15,113,21000,21000,1.00E+11,1.00E+11,1.00E+11,1515366417,1515366382,0,0,1,1,9922077,1,0
4873829,61,1.04E+19,1.30E+15,112,25000,21000,62000000000,62000000000,62000000000,1515368555,1515368555,0,0,1,1,9921935,1,0
4880310,33,6.44E+18,3.74E+15,112,50000,21000,1.78E+11,1.78E+11,1.78E+11,1515472336,1515472321,0,0,1,1,9915454,1,0
4884253,201,2.50E+19,2.00E+15,113,21000,21000,95000000000,95000000000,95000000000,1515536065,1515536003,0,0,1,1,9911511,1,0
4900513,246,7.32E+19,1.09E+15,113,21000,21000,52000000000,52000000000,52000000000,1515794863,1515794862,0,0,1,1,9895251,1,0
4903937,87,2.50E+18,8.61E+14,112,25000,21000,41000000000,41000000000,41000000000,1515849393,1515849318,0,0,1,1,9891827,1,0
4903945,212,2.50E+18,1.91E+15,112,21000,21000,91000000000,91000000000,91000000000,1515849529,1515849517,0,0,1,1,9891819,1,0
4903951,120,2.50E+18,1.91E+15,112,21000,21000,91000000000,91000000000,91000000000,1515849652,1515849619,0,0,1,1,9891813,1,0
4903962,44,2.50E+18,1.91E+15,112,21000,21000,91000000000,91000000000,91000000000,1515849803,1515849803,0,0,1,1,9891802,1,0
4903973,81,2.50E+18,1.91E+15,112,21000,21000,91000000000,91000000000,91000000000,1515849986,1515849986,0,0,1,1,9891791,1,0
4903986,173,2.50E+18,1.91E+15,112,21000,21000,91000000000,91000000000,91000000000,1515850208,1515850208,0,0,1,1,9891778,1,0
4903999,204,2.50E+18,1.91E+15,112,21000,21000,91000000000,91000000000,91000000000,1515850475,1515850469,0,0,1,1,9891765,1,0
4904014,171,2.50E+18,1.91E+15,112,21000,21000,91000000000,91000000000,91000000000,1515850825,1515850805,0,0,1,1,9891750,1,0
4904047,95,2.50E+18,1.91E+15,112,21000,21000,91000000000,91000000000,91000000000,1515851336,1515851309,0,0,1,1,9891717,1,0
4904230,109,2.48E+18,8.40E+14,110,21000,21000,40000000000,40000000000,40000000000,1515854157,1515852971,0,0,1,1,9891534,1,0
4907624,147,2.30E+19,1.09E+15,113,21000,21000,52000000000,52000000000,52000000000,1515906275,1515906275,0,0,1,1,9888141,1,0
4908223,232,7.08E+19,1.09E+15,113,21000,21000,52000000000,52000000000,52000000000,1515915614,1515915614,0,0,1,1,9887542,1,0
4908224,41,7.08E+19,1.09E+15,113,21000,21000,52000000000,52000000000,52000000000,1515915619,1515915619,0,0,1,1,9887542,1,0
4908268,34,7.60E+19,8.40E+14,112,31500,21000,40000000000,40000000000,40000000000,1515916143,1515916143,0,0,1,1,9887498,1,0
4908440,349,8.09E+19,8.40E+14,113,31500,21000,40000000000,40000000000,40000000000,1515918747,1515918689,0,0,1,1,9887326,1,0
4911851,85,3.64E+19,6.30E+14,112,31500,21000,30000000000,30000000000,30000000000,1515972561,1515972561,0,0,1,1,9883915,1,0
4912804,276,6.06E+19,1.05E+15,113,21000,21000,50000000000,50000000000,50000000000,1515987467,1515986378,0,0,1,1,9882962,1,0
4913020,52,3.41E+18,1.26E+15,111,31500,21000,60000000000,60000000000,60000000000,1515991176,1515991165,0,0,1,1,9882746,1,0
4914424,126,3.50E+19,1.26E+15,111,21000,21000,60000000000,60000000000,60000000000,1516013539,1516013539,0,0,1,1,9881342,1,0
4919340,333,1.00E+16,1.09E+15,111,21000,21000,52000000000,52000000000,52000000000,1516090523,1516090514,0,0,1,1,9876426,1,0
4919342,16,6.18E+19,1.51E+15,113,35000,21000,72000000000,72000000000,72000000000,1516090539,1516090514,0,0,1,1,9876424,1,0
4924406,220,5.38E+18,1.26E+15,112,21000,21000,60000000000,60000000000,60000000000,1516169094,1516169062,0,0,1,1,9871360,1,0
4927793,76,5.62E+19,1.29E+15,115,90000,21000,61200000000,61200000000,61200000000,1516222427,1516222427,0,0,1,1,9867973,1,0
4933466,172,3.18E+19,1.28E+15,111,31500,21000,61000000000,61000000000,61000000000,1516309846,1516309844,0,0,1,1,9862300,1,0
4936561,20,4.54E+19,1.37E+15,113,31500,21000,65000000000,65000000000,65000000000,1516356644,1516356643,0,0,1,1,9859205,1,0
4936613,80,4.68E+19,1.05E+15,113,50000,21000,50000000000,50000000000,50000000000,1516357296,1516357296,0,0,1,1,9859153,1,0
4936828,95,5.62E+19,1.05E+15,113,50000,21000,50000000000,50000000000,50000000000,1516360539,1516360531,0,0,1,1,9858938,1,0
4936874,26,7.77E+19,1.37E+15,113,31500,21000,65000000000,65000000000,65000000000,1516361204,1516361166,0,0,1,1,9858892,1,0
4936932,49,1.51E+19,1.37E+15,112,31500,21000,65000000000,65000000000,65000000000,1516361917,1516361915,0,0,1,1,9858834,1,0
4939616,104,8.52E+19,1.41E+15,113,21000,21000,67000000000,67000000000,67000000000,1516402842,1516402830,0,0,1,1,9856150,1,0
4941804,43,2.60E+19,1.45E+15,113,21000,21000,69000000000,69000000000,69000000000,1516433491,1516433475,0,0,1,1,9853962,1,0
4944695,43,1.00E+16,1.03E+15,111,21000,21000,49000000000,49000000000,49000000000,1516477304,1516477293,0,0,1,1,9851071,1,0
4944744,26,1.90E+17,1.37E+15,112,21000,21000,65000000000,65000000000,65000000000,1516478019,1516478001,0,0,1,1,9851022,1,0
4944744,195,1.90E+17,1.03E+15,112,21000,21000,49000000000,49000000000,49000000000,1516478019,1516478016,0,0,1,1,9851022,1,0
4945185,10,5.00E+19,1.37E+15,113,21000,21000,65000000000,65000000000,65000000000,1516484564,1516484548,0,0,1,1,9850581,1,0
4945185,177,2.00E+17,1.24E+15,112,35000,21000,59000000000,59000000000,59000000000,1516484564,1516484549,0,0,1,1,9850581,1,0
4954063,59,1.00E+18,1.99E+15,113,100000,56766,35000000000,35000000000,35000000000,1516615548,1516615548,0,0,1,1,9841703,1,0
4955077,214,1.41E+18,1.05E+15,110,21000,21000,50000000000,50000000000,50000000000,1516630113,1516630113,0,0,1,1,9840690,1,0
4957099,179,3.03E+19,1.05E+14,113,21000,21000,5000000000,5000000000,5000000000,1516659942,1516659923,0,0,1,1,9838669,1,0
4964058,208,9.09E+19,2.31E+14,111,31500,21000,11000000000,11000000000,11000000000,1516760774,1516760770,0,0,1,1,9831710,1,0
4964842,34,5.05E+19,1.70E+15,113,21000,21000,81000000000,81000000000,81000000000,1516772863,1516772863,0,0,1,1,9830926,1,0
4968967,171,2.38E+19,2.10E+15,114,21000,21000,1.00E+11,1.00E+11,1.00E+11,1516832343,1516832343,0,0,1,1,9826801,1,0
4970305,45,2.50E+19,2.10E+15,114,21000,21000,1.00E+11,1.00E+11,1.00E+11,1516852301,1516852288,0,0,1,1,9825463,1,0
4974968,379,1.43E+20,1.62E+15,113,21000,21000,77000000000,77000000000,77000000000,1516920128,1516920128,0,0,1,1,9820800,1,0
4975603,24,7.14E+19,1.70E+15,113,21000,21000,81000000000,81000000000,81000000000,1516929169,1516929161,0,0,1,1,9820165,1,0
4976557,3,1.66E+19,2.10E+15,113,21000,21000,1.00E+11,1.00E+11,1.00E+11,1516942957,1516942828,0,0,1,1,9819211,1,0
4994616,41,5.00E+19,9.45E+14,113,21000,21000,45000000000,45000000000,45000000000,1517204410,1517204410,0,0,1,1,9801152,1,0
5001108,357,3.90E+17,3.15E+14,113,90000,21000,15000000000,15000000000,15000000000,1517300511,1517300516,0,0,1,1,9794660,1,0
5001463,148,2.00E+18,1.05E+14,110,21000,21000,5000000000,5000000000,5000000000,1517305582,1517305417,0,0,1,1,9794305,1,0
5009086,56,7.62E+19,4.81E+14,114,90000,21000,22900000000,22900000000,22900000000,1517417022,1517417020,0,0,1,1,9786682,1,0
5010240,299,3.50E+19,3.15E+14,114,90000,21000,15000000000,15000000000,15000000000,1517433572,1517433572,0,0,1,1,9785528,1,0
5010396,194,7.10E+19,5.25E+14,113,21000,21000,25000000000,25000000000,25000000000,1517435688,1517435688,0,0,1,1,9785372,1,0
5011723,297,1.00E+20,6.30E+14,113,21000,21000,30000000000,30000000000,30000000000,1517455753,1517455707,0,0,1,1,9784046,1,0
5011734,303,9.00E+18,9.45E+14,112,21000,21000,45000000000,45000000000,45000000000,1517455910,1517455868,0,0,1,1,9784035,1,0
5012310,263,3.00E+19,1.26E+15,113,21000,21000,60000000000,60000000000,60000000000,1517465044,1517465031,0,0,1,1,9783459,1,0
5012581,261,3.39E+19,1.37E+15,111,21000,21000,65000000000,65000000000,65000000000,1517469355,1517469347,0,0,1,1,9783188,1,0
5012771,65,5.00E+18,1.26E+15,112,21000,21000,60000000000,60000000000,60000000000,1517472027,1517472017,0,0,1,1,9782998,1,0
5013579,343,8.54E+17,3.15E+14,113,90000,21000,15000000000,15000000000,15000000000,1517484134,1517478791,0,0,1,1,9782190,1,0
5040139,77,4.00E+19,7.56E+14,113,21000,21000,36000000000,36000000000,36000000000,1517870695,1517870695,0,0,1,1,9755631,1,0
5043372,116,6.59E+19,1.89E+15,114,21000,21000,90000000000,90000000000,90000000000,1517917293,1517917293,0,0,1,1,9752398,1,0
5047328,57,2.00E+18,3.49E+14,112,49923,49923,7000000000,7000000000,7000000000,1517974851,1517974827,0,0,1,1,9748442,1,0
5047331,101,2.00E+18,1.47E+14,112,21000,21000,7000000000,7000000000,7000000000,1517974892,1517974889,0,0,1,1,9748439,1,0
5048486,10,1.64E+19,1.89E+15,113,21000,21000,90000000000,90000000000,90000000000,1517991288,1517991288,0,0,1,1,9747284,1,0
5101358,179,1.55E+19,5.04E+14,112,21000,21000,24000000000,24000000000,24000000000,1518758057,1518758055,0,0,1,1,9694412,1,0
5143261,187,3.50E+19,2.10E+14,113,21000,21000,10000000000,10000000000,10000000000,1519372315,1519372293,0,0,1,1,9652509,1,0
